dateiname,id,rezept,land,kontinent,gang,art,prompt
koettbullar.jpg,koettbullar,Köttbullar,Schweden,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Köttbullar, Hauptgericht aus Schweden. Im Bild klar erkennbar: Rinderhack, Kalbshack, Zwiebel. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: helles, fast weißes Holz; grobes Leinen und ein schlichtes Steingutgefäß am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
kaesefondue.jpg,kaesefondue,Käsefondue,Schweiz,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Käsefondue, Hauptgericht aus der Schweiz. Im Bild klar erkennbar: Gruyère, Vacherin Fribourgeois oder Emmentaler, trockener Weißwein. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: geöltes Eichenholz; ein Steingutkrug und ein karierter Tuchzipfel am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
roesti.jpg,roesti,Rösti,Schweiz,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Rösti, Hauptgericht aus der Schweiz. Im Bild klar erkennbar: festkochende Kartoffeln, Butter. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: geöltes Eichenholz; ein Steingutkrug und ein karierter Tuchzipfel am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
zuercher-geschnetzeltes.jpg,zuercher-geschnetzeltes,Zürcher Geschnetzeltes,Schweiz,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Zürcher Geschnetzeltes, Hauptgericht aus der Schweiz. Im Bild klar erkennbar: Kalbfleisch, Champignons, Zwiebel. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: geöltes Eichenholz; ein Steingutkrug und ein karierter Tuchzipfel am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
gibanica.jpg,gibanica,Gibanica,Serbien,Europa,Frühstück,Vegetarisch,"Food-Fotografie: Gibanica, Frühstück aus Serbien. Im Bild klar erkennbar: Filoteigblätter, Weißkäse, Quark. Schrägsicht von 45 Grad, serviert auf Frühstücksbrett oder Teller, Morgenlicht, ein Tuch beiläufig danebengelegt. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
pljeskavica.jpg,pljeskavica,Pljeskavica,Serbien,Europa,Hauptgericht,"Fleisch, Lamm","Food-Fotografie: Pljeskavica, Hauptgericht aus Serbien. Im Bild klar erkennbar: Rinderhack, Lammhack, Zwiebel. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
prebranac.jpg,prebranac,Prebranac,Serbien,Europa,Hauptgericht,"Vegetarisch, Vegan","Food-Fotografie: Prebranac, Hauptgericht aus Serbien. Im Bild klar erkennbar: weiße Bohnen, Zwiebeln, edelsüßes Paprikapulver. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
bryndzov-halu-ky.jpg,bryndzov-halu-ky,Bryndzové halušky,Slowakei,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Bryndzové halušky, Hauptgericht aus der Slowakei. Im Bild klar erkennbar: bryndza, Zwiebeln, Butter. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
zemiakov-placky.jpg,zemiakov-placky,Zemiakové placky,Slowakei,Europa,Beilage,Vegetarisch,"Food-Fotografie: Zemiakové placky, Beilage aus der Slowakei. Im Bild klar erkennbar: Knoblauch, getrockneter Majoran. Schrägsicht von 45 Grad, serviert in kleine Schüssel, als Teil eines größeren Tisches angedeutet. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
ance-s-makom.jpg,ance-s-makom,Šúľance s makom,Slowakei,Europa,Dessert,Vegetarisch,"Food-Fotografie: Šúľance s makom, Dessert aus der Slowakei. Im Bild klar erkennbar: gekochte Kartoffeln, gemahlener Mohn, Butter. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
prekmurska-gibanica.jpg,prekmurska-gibanica,Prekmurska gibanica,Slowenien,Europa,Dessert,Vegetarisch,"Food-Fotografie: Prekmurska gibanica, Dessert aus Slowenien. Im Bild klar erkennbar: dünne Strudel-/Filoteigblätter, gemahlener Mohn, gemahlene Walnüsse. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
truklji.jpg,truklji,Štruklji,Slowenien,Europa,Beilage,Vegetarisch,"Food-Fotografie: Štruklji, Beilage aus Slowenien. Im Bild klar erkennbar: Quark, Eier, saure Sahne. Schrägsicht von 45 Grad, serviert in kleine Schüssel, als Teil eines größeren Tisches angedeutet. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
ganci.jpg,ganci,Žganci,Slowenien,Europa,Frühstück,Vegetarisch,"Food-Fotografie: Žganci, Frühstück aus Slowenien. Im Bild klar erkennbar: Butter. Schrägsicht von 45 Grad, serviert auf Frühstücksbrett oder Teller, Morgenlicht, ein Tuch beiläufig danebengelegt. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
gazpacho-andaluz.jpg,gazpacho-andaluz,Gazpacho andaluz,Spanien,Europa,Vorspeise,"Vegetarisch, Vegan","Food-Fotografie: Gazpacho andaluz, Vorspeise aus Spanien. Im Bild klar erkennbar: reife Tomaten, Salatgurke, rüne Paprika. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
paella-valenciana.jpg,paella-valenciana,Paella valenciana,Spanien,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Paella valenciana, Hauptgericht aus Spanien. Im Bild klar erkennbar: Paellareis, Hähnchenteile, Kaninchenteile. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
tortilla-espa-ola.jpg,tortilla-espa-ola,Tortilla española,Spanien,Europa,Vorspeise,Vegetarisch,"Food-Fotografie: Tortilla española, Vorspeise aus Spanien. Im Bild klar erkennbar: festkochende Kartoffeln, Zwiebel, Eier. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
brambor-ky.jpg,brambor-ky,Bramboráky,Tschechien,Europa,Beilage,Vegetarisch,"Food-Fotografie: Bramboráky, Beilage aus Tschechien. Im Bild klar erkennbar: Knoblauch, getrockneter Majoran. Schrägsicht von 45 Grad, serviert in kleine Schüssel, als Teil eines größeren Tisches angedeutet. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
ovocn-knedl-ky.jpg,ovocn-knedl-ky,Ovocné knedlíky,Tschechien,Europa,Dessert,Vegetarisch,"Food-Fotografie: Ovocné knedlíky, Dessert aus Tschechien. Im Bild klar erkennbar: Quark, ganze Früchte, Butter. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
sv-kov-na-smetan.jpg,sv-kov-na-smetan,Svíčková na smetaně,Tschechien,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Svíčková na smetaně, Hauptgericht aus Tschechien. Im Bild klar erkennbar: Rinderlende oder Tafelspitz, Möhren, Knollensellerie. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
borsch.jpg,borsch,Borsch,Ukraine,Europa,Suppe,,"Food-Fotografie: Borsch, Suppe aus der Ukraine. Im Bild klar erkennbar: Rindfleisch mit Knochen, Rote Bete, Weißkohl. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
deruny.jpg,deruny,Deruny,Ukraine,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Deruny, Hauptgericht aus der Ukraine. Im Bild klar erkennbar: Zwiebel, saure Sahne zum Servieren. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
varenyky.jpg,varenyky,Varenyky,Ukraine,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Varenyky, Hauptgericht aus der Ukraine. Im Bild klar erkennbar: gekochte Kartoffeln, Quark, Zwiebeln. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
dobos-torta.jpg,dobos-torta,Dobos torta,Ungarn,Europa,Dessert,Vegetarisch,"Food-Fotografie: Dobos torta, Dessert aus Ungarn. Im Bild klar erkennbar: Eier, Butter, Zartbitterschokolade. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
guly-s.jpg,guly-s,Gulyás,Ungarn,Europa,Suppe,Fleisch,"Food-Fotografie: Gulyás, Suppe aus Ungarn. Im Bild klar erkennbar: Rindfleisch, Zwiebeln, edelsüßes Paprikapulver. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
hal-szl.jpg,hal-szl,Halászlé,Ungarn,Europa,Suppe,Fisch,"Food-Fotografie: Halászlé, Suppe aus Ungarn. Im Bild klar erkennbar: Zwiebeln, edelsüßes Paprikapulver, scharfes Paprikapulver. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
